No,Year,Material,Type,Shape,Coat/Functional Group,Synthesis_Method,Surface_Charge,Diameter (nm),Size_in_Water (nm),Size_in_Medium (nm),Zeta_in_Water (mV),Zeta_in_Medium (mV),Cell_Type,No_of_Cells (cells/well),Human_Animal,Cell_Source,Cell_Tissue,Cell_Morphology,Cell_Age,Cell Line_Primary Cell,Time (hr),Concentration (ug/ml),Test,Test_Indicator,Aspect_Ratio,Cell_Viability (%),PDI,Article_ID,DOI
945,2018,Ag,I,Sphere,None,Chemical Reduction,Negative,14.3,21.14,79.15,-26.5,-7.9,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,24,0.625,AlamarBlue,AlamarBlue,NA,88.333,0.23,40,10.1002/jat.3566
946,2018,Ag,I,Sphere,None,Chemical Reduction,Negative,14.3,21.14,79.15,-26.5,-7.9,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,24,1.25,AlamarBlue,AlamarBlue,NA,87.222,0.23,40,10.1002/jat.3566
947,2018,Ag,I,Sphere,None,Chemical Reduction,Negative,14.3,21.14,79.15,-26.5,-7.9,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,24,2.5,AlamarBlue,AlamarBlue,NA,88.611,0.23,40,10.1002/jat.3566
948,2018,Ag,I,Sphere,None,Chemical Reduction,Negative,14.3,21.14,79.15,-26.5,-7.9,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,24,5,AlamarBlue,AlamarBlue,NA,44.167,0.23,40,10.1002/jat.3566
949,2018,Ag,I,Sphere,Liposome,Chemical Reduction,Negative,82.73,140.1,138.9,-31.9,-0.61,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,24,0.3,AlamarBlue,AlamarBlue,NA,100.56,0.105,40,10.1002/jat.3566
950,2018,Ag,I,Sphere,Liposome,Chemical Reduction,Negative,82.73,140.1,138.9,-31.9,-0.61,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,24,0.625,AlamarBlue,AlamarBlue,NA,100.83,0.105,40,10.1002/jat.3566
951,2018,Ag,I,Sphere,Liposome,Chemical Reduction,Negative,82.73,140.1,138.9,-31.9,-0.61,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,24,1.25,AlamarBlue,AlamarBlue,NA,96.944,0.105,40,10.1002/jat.3566
952,2018,Ag,I,Sphere,Liposome,Chemical Reduction,Negative,82.73,140.1,138.9,-31.9,-0.61,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,24,2.5,AlamarBlue,AlamarBlue,NA,73.889,0.105,40,10.1002/jat.3566
953,2018,Ag,I,Sphere,Liposome,Chemical Reduction,Negative,82.73,140.1,138.9,-31.9,-0.61,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,24,5,AlamarBlue,AlamarBlue,NA,33.889,0.105,40,10.1002/jat.3566
954,2018,Ag,I,Sphere,None,Chemical Reduction,Negative,14.3,21.14,79.15,-26.5,-7.9,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,48,0.3,AlamarBlue,AlamarBlue,NA,86.28,0.23,40,10.1002/jat.3566
955,2018,Ag,I,Sphere,None,Chemical Reduction,Negative,14.3,21.14,79.15,-26.5,-7.9,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,48,0.625,AlamarBlue,AlamarBlue,NA,82.85,0.23,40,10.1002/jat.3566
956,2018,Ag,I,Sphere,None,Chemical Reduction,Negative,14.3,21.14,79.15,-26.5,-7.9,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,48,1.25,AlamarBlue,AlamarBlue,NA,81.794,0.23,40,10.1002/jat.3566
957,2018,Ag,I,Sphere,None,Chemical Reduction,Negative,14.3,21.14,79.15,-26.5,-7.9,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,48,2.5,AlamarBlue,AlamarBlue,NA,77.045,0.23,40,10.1002/jat.3566
958,2018,Ag,I,Sphere,None,Chemical Reduction,Negative,14.3,21.14,79.15,-26.5,-7.9,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,48,5,AlamarBlue,AlamarBlue,NA,22.691,0.23,40,10.1002/jat.3566
959,2018,Ag,I,Sphere,Liposome,Chemical Reduction,Negative,82.73,140.1,138.9,-31.9,-0.61,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,48,0.3,AlamarBlue,AlamarBlue,NA,85.752,0.105,40,10.1002/jat.3566
960,2018,Ag,I,Sphere,Liposome,Chemical Reduction,Negative,82.73,140.1,138.9,-31.9,-0.61,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,48,0.625,AlamarBlue,AlamarBlue,NA,85.752,0.105,40,10.1002/jat.3566
961,2018,Ag,I,Sphere,Liposome,Chemical Reduction,Negative,82.73,140.1,138.9,-31.9,-0.61,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,48,1.25,AlamarBlue,AlamarBlue,NA,82.586,0.105,40,10.1002/jat.3566
962,2018,Ag,I,Sphere,Liposome,Chemical Reduction,Negative,82.73,140.1,138.9,-31.9,-0.61,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,48,2.5,AlamarBlue,AlamarBlue,NA,30.343,0.105,40,10.1002/jat.3566
963,2018,Ag,I,Sphere,Liposome,Chemical Reduction,Negative,82.73,140.1,138.9,-31.9,-0.61,THP-1,10000,H,Human,Blood,Monocyte,Adult,L,48,5,AlamarBlue,AlamarBlue,NA,13.984,0.105,40,10.1002/jat.3566
964,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,5,MTT,TetrazoliumSalt,NA,99.752,NA,41,10.1002/jat.3213
965,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,10,MTT,TetrazoliumSalt,NA,103.22,NA,41,10.1002/jat.3213
966,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,25,MTT,TetrazoliumSalt,NA,99.257,NA,41,10.1002/jat.3213
967,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,50,MTT,TetrazoliumSalt,NA,100.25,NA,41,10.1002/jat.3213
968,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,75,MTT,TetrazoliumSalt,NA,97.525,NA,41,10.1002/jat.3213
969,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,100,MTT,TetrazoliumSalt,NA,98.267,NA,41,10.1002/jat.3213
970,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,150,MTT,TetrazoliumSalt,NA,99.01,NA,41,10.1002/jat.3213
971,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,175,MTT,TetrazoliumSalt,NA,98.267,NA,41,10.1002/jat.3213
972,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,200,MTT,TetrazoliumSalt,NA,96.535,NA,41,10.1002/jat.3213
973,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,300,MTT,TetrazoliumSalt,NA,97.277,NA,41,10.1002/jat.3213
974,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,5,MTT,TetrazoliumSalt,NA,96.923,NA,41,10.1002/jat.3213
975,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,10,MTT,TetrazoliumSalt,NA,97.788,NA,41,10.1002/jat.3213
976,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,25,MTT,TetrazoliumSalt,NA,100.1,NA,41,10.1002/jat.3213
977,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,50,MTT,TetrazoliumSalt,NA,93.173,NA,41,10.1002/jat.3213
978,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,75,MTT,TetrazoliumSalt,NA,94.615,NA,41,10.1002/jat.3213
979,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,100,MTT,TetrazoliumSalt,NA,96.346,NA,41,10.1002/jat.3213
980,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,150,MTT,TetrazoliumSalt,NA,91.442,NA,41,10.1002/jat.3213
981,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,175,MTT,TetrazoliumSalt,NA,93.173,NA,41,10.1002/jat.3213
982,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,200,MTT,TetrazoliumSalt,NA,94.615,NA,41,10.1002/jat.3213
983,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,300,MTT,TetrazoliumSalt,NA,96.346,NA,41,10.1002/jat.3213
984,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,5,MTT,TetrazoliumSalt,NA,94.554,NA,41,10.1002/jat.3213
985,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,10,MTT,TetrazoliumSalt,NA,101.73,NA,41,10.1002/jat.3213
986,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,25,MTT,TetrazoliumSalt,NA,100.5,NA,41,10.1002/jat.3213
987,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,50,MTT,TetrazoliumSalt,NA,96.287,NA,41,10.1002/jat.3213
988,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,75,MTT,TetrazoliumSalt,NA,95.05,NA,41,10.1002/jat.3213
989,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,100,MTT,TetrazoliumSalt,NA,100.99,NA,41,10.1002/jat.3213
990,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,150,MTT,TetrazoliumSalt,NA,96.535,NA,41,10.1002/jat.3213
991,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,175,MTT,TetrazoliumSalt,NA,95.792,NA,41,10.1002/jat.3213
992,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,200,MTT,TetrazoliumSalt,NA,96.04,NA,41,10.1002/jat.3213
993,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,300,MTT,TetrazoliumSalt,NA,96.04,NA,41,10.1002/jat.3213
994,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,5,MTT,TetrazoliumSalt,NA,100.38,NA,41,10.1002/jat.3213
995,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,10,MTT,TetrazoliumSalt,NA,96.923,NA,41,10.1002/jat.3213
996,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,25,MTT,TetrazoliumSalt,NA,101.54,NA,41,10.1002/jat.3213
997,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,50,MTT,TetrazoliumSalt,NA,96.346,NA,41,10.1002/jat.3213
998,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,75,MTT,TetrazoliumSalt,NA,100.1,NA,41,10.1002/jat.3213
999,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,100,MTT,TetrazoliumSalt,NA,100.38,NA,41,10.1002/jat.3213
1000,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,150,MTT,TetrazoliumSalt,NA,101.54,NA,41,10.1002/jat.3213
1001,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,175,MTT,TetrazoliumSalt,NA,98.654,NA,41,10.1002/jat.3213
1002,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,200,MTT,TetrazoliumSalt,NA,101.25,NA,41,10.1002/jat.3213
1003,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,300,MTT,TetrazoliumSalt,NA,100.1,NA,41,10.1002/jat.3213
1004,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,5,MTT,TetrazoliumSalt,NA,96.535,NA,41,10.1002/jat.3213
1005,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,10,MTT,TetrazoliumSalt,NA,89.109,NA,41,10.1002/jat.3213
1006,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,25,MTT,TetrazoliumSalt,NA,99.257,NA,41,10.1002/jat.3213
1007,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,50,MTT,TetrazoliumSalt,NA,93.069,NA,41,10.1002/jat.3213
1008,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,75,MTT,TetrazoliumSalt,NA,99.01,NA,41,10.1002/jat.3213
1009,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,100,MTT,TetrazoliumSalt,NA,103.22,NA,41,10.1002/jat.3213
1010,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,150,MTT,TetrazoliumSalt,NA,107.67,NA,41,10.1002/jat.3213
1011,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,175,MTT,TetrazoliumSalt,NA,107.18,NA,41,10.1002/jat.3213
1012,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,200,MTT,TetrazoliumSalt,NA,106.19,NA,41,10.1002/jat.3213
1013,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,300,MTT,TetrazoliumSalt,NA,96.04,NA,41,10.1002/jat.3213
1014,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,5,MTT,TetrazoliumSalt,NA,96.058,NA,41,10.1002/jat.3213
1015,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,10,MTT,TetrazoliumSalt,NA,88.558,NA,41,10.1002/jat.3213
1016,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,25,MTT,TetrazoliumSalt,NA,98.654,NA,41,10.1002/jat.3213
1017,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,50,MTT,TetrazoliumSalt,NA,92.596,NA,41,10.1002/jat.3213
1018,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,75,MTT,TetrazoliumSalt,NA,98.654,NA,41,10.1002/jat.3213
1019,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,100,MTT,TetrazoliumSalt,NA,102.69,NA,41,10.1002/jat.3213
1020,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,150,MTT,TetrazoliumSalt,NA,107.31,NA,41,10.1002/jat.3213
1021,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,175,MTT,TetrazoliumSalt,NA,106.44,NA,41,10.1002/jat.3213
1022,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,200,MTT,TetrazoliumSalt,NA,105.87,NA,41,10.1002/jat.3213
1023,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,24,300,MTT,TetrazoliumSalt,NA,95.481,NA,41,10.1002/jat.3213
1024,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,5,NRU,NeutralRed,NA,108.02,NA,41,10.1002/jat.3213
1025,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,10,NRU,NeutralRed,NA,99.543,NA,41,10.1002/jat.3213
1026,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,25,NRU,NeutralRed,NA,102.54,NA,41,10.1002/jat.3213
1027,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,50,NRU,NeutralRed,NA,111.02,NA,41,10.1002/jat.3213
1028,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,75,NRU,NeutralRed,NA,101.79,NA,41,10.1002/jat.3213
1029,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,100,NRU,NeutralRed,NA,106.78,NA,41,10.1002/jat.3213
1030,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,150,NRU,NeutralRed,NA,106.78,NA,41,10.1002/jat.3213
1031,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,175,NRU,NeutralRed,NA,103.78,NA,41,10.1002/jat.3213
1032,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,200,NRU,NeutralRed,NA,111.52,NA,41,10.1002/jat.3213
1033,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,300,NRU,NeutralRed,NA,101.79,NA,41,10.1002/jat.3213
1034,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,5,NRU,NeutralRed,NA,102.39,NA,41,10.1002/jat.3213
1035,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,10,NRU,NeutralRed,NA,103.76,NA,41,10.1002/jat.3213
1036,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,25,NRU,NeutralRed,NA,108.99,NA,41,10.1002/jat.3213
1037,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,50,NRU,NeutralRed,NA,107.61,NA,41,10.1002/jat.3213
1038,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,75,NRU,NeutralRed,NA,112.02,NA,41,10.1002/jat.3213
1039,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,100,NRU,NeutralRed,NA,109.82,NA,41,10.1002/jat.3213
1040,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,150,NRU,NeutralRed,NA,81.743,NA,41,10.1002/jat.3213
1041,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,175,NRU,NeutralRed,NA,111.74,NA,41,10.1002/jat.3213
1042,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,200,NRU,NeutralRed,NA,108.44,NA,41,10.1002/jat.3213
1043,2016,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,10.9,164.5,202.7,-45.4,-11.6,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,3,300,NRU,NeutralRed,NA,115.87,NA,41,10.1002/jat.3213
1044,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,5,NRU,NeutralRed,NA,93.555,NA,41,10.1002/jat.3213
1045,2016,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,10,93.3,111.1,-31.8,-10.3,SHSY5Y,30000,H,Human,BoneMarrow,Epithelial,Adult,L,6,10,NRU,NeutralRed,NA,101.29,NA,41,10.1002/jat.3213
